  5231	Her father is a real estate and resort developer in Arizona and Washington .	is	Her father	resort developer	1	1			
   264	Mr. Abshire 's value to the Administration might well rest on how willing he is to say no to the President .	is	Abshire	male	1	1			
22135872	The burden of diabetes has increased sharply in Oman over the last decade , rising from 8.3 % in 1991 to 11.6 % in 2000 among adults aged 20 years and older.	has increased	The burden of diabetes	sharply	in Oman	over the last decade	rising from 8.3 % in 1991 to 11.6 % in 2000 among adults	1	1
24628439	Background : Transition into adulthood can be difficult for female adolescents with type 1 diabetes mellitus.	can be	Background	difficult	1	1			
 11822	Sometime later , the smell of a skunk seemed to permeate the bus .	seemed to permeate	the smell of a skunk	the bus	1	1			
32062657	Key Messages : GC is still an important healthcare problem , with its several aspects which remain the major challenges for the future.	is	GC	still	an important healthcare problem	1	1		
 32465	The major leaguers , chosen from among the best players in the game , include KEN GRIFFEY JR. of Seattle , CECIL FIELDER of Detroit , OZZIE SMITH of St. Louis and WADE BOGGS of Boston .	is CECIL FIELDER of	OZZIE SMITH of WADE BOGGS of Boston	Detroit	1	1			
 16216	A grocery store strike between Ralphs ' parent company , Kroger Co. , and 3,300 union employees in Wms T$ Virginia , Ohio and Kentucky ities between the two situations offer reason to hope : Both strikes involve Kroger stores and United Food and Commercial Workers employees , both disputes center on health care plans , both began in early October , and both have been mediated by federal officials .	involve	Both strikes	Kroger stores and United Food and Commercial Workers employees	1	1			
 24244	Last year our reviewer , Francine Prose , called the book `` an immensely disturbing memoir . ''	called the book	our reviewer	Last year	1	1			
 31299	The largest housing program in the nation , the mortgage interest deduction and the deduction for local real estate taxes , is available only to homeowners , and only to homeowners who itemize . ''	is	The largest housing program in the nation	available	1	1			
 16450	General Blevins agreed and said he would strike with a tank regiment held in reserve as well as with helicopters and Air Force support .	be held in	with Air Force support	reserve	1	1			
  3141	1986 -- With billions being funneled to rebuild the subway system and the city riding a wave of prosperity , the color of silver is introduced to the token in the form of the `` bull 's - eye '' center , which remains to this day .	1986 With billions being funneled to rebuild the subway system is introduced to	the color of silver	the token in the form of the bull 's eye center	1	1			
25604005	This study showed increased risks of 24 cancers in individuals with T2DM , but not in their siblings or spouses , suggesting that the profound metabolic disturbances of the underlying disease may explain the observed increases.	showed	This study	increased risks of 24 cancers in individuals with T2DM	1	1			
  6163	Within the last year , the Central Parking Corporation of Nashville , which already owned Meyers Parking , a major garage operator in the city , went on a shopping spree , acquiring Kinney Parking , Square Parking and part of Edison Parking .	went acquiring Kinney Parking Within	the Central Parking Corporation of Nashville	the last year	1	1			
16466601	Pharmacologic therapy is recommended for children who are unable to achieve satisfactory glycemic control through physical activity and diet.	is recommended	Pharmacologic therapy	for children	1	1			
 22639	Like most people , these birds are '' generalists , '' who enjoy variety in their diet .	are	these birds	generalists	1	1			
 25752	Kazumi Futagawa , the owner , presides over the store from her desk in the back , fielding special requests and questions from the steady stream of customers , including many Europeans and Japanese .	presides over the store	Kazumi Futagawa	fielding special requests from the steady stream of customers	1	1			
 27211	Wilson said , recounting his conversation in the front office . ''	said recounting his conversation in	Wilson	the front office	1	1			
26341316	In the setting of established systolic heart failure , serum uric acid is positively associated with disease severity and mortality risk.	is positively associated	serum uric acid	with disease severity	In the setting of established systolic heart failure	1	1		
29196150	SGLT2 inhibitors have the potential to transform the clinical care of persons with T2DM by not only improving glycaemic control but also reducing blood pressure , body weight and diabetes - related end - organ complications.	have	SGLT2 inhibitors	the potential to transform the clinical care of persons with T2 DM by also reducing diabetes - related end - organ complications	1	1			
  8690	At Fournou 's Ovens in the Stanford Court Hotel and at Campton Place , both in San Francisco , reservations after 5 P.M. are more in demand .	are more in	reservations after 5 P.M.	demand	1	1			
 12525	The document showed that the F.B.I. sought permission , '' said Mark Corallo , a Justice Department spokesman . ''	is	Mark Corallo	a Justice Department spokesman	1	1			
 25235	The comments Sir Sacheverell Sitwell -LRB- the younger brother of Dame Edith and Sir Osbert -RRB- attached to the entries on the books include such occasional eyebrow-raisers as the note on Elizabeth Blackwell 's `` Curious Herbal '' that cites her need for money `` to get her husband out of a debtor 's prison . ''	be attached to the entries on	Sir Sacheverell Sitwell	the books	1	1			
 37887	The New Zealand Naval Forces was a Division of the Royal Navy .	was a Division of	The New Zealand Naval Forces	the Royal Navy	1	1			
 22486	New York State 's highest court established an important precedent in product liability law this week in the DES drug case , drug industry spokesmen , analysts and lawyers on both sides of the case said yesterday .	said New York State 's highest court established an important precedent in product liability law this week in the DES drug case	analysts	yesterday	1	1			
 17769	The Russian state already owns or controls the country 's three main television networks -- as well as smaller sports , music and cultural channels -- and their programs , especially news and talk shows , tread ever more softly so as not to offend the Kremlin .	owns	The Russian state	the country 's QUANT_O_1 main television networks	1	1			
 30413	Union View of Adversary Union leaders maintain that their adversary is not Mr. Hoge but Charles T. Brumback , who became president and chief operating officer of Tribune Company on Jan. 1 .	is	their adversary	Mr. Hoge	1	1			
27296825	Few adherence interventions have been developed using theory , representing a gap between intervention design recommendations and research practice.	have been developed	Few adherence interventions	representing a gap between intervention design recommendations and research practice	1	1			
  4622	Teaching to the test is not okay when the test given is an inaccurate picture of a what kid can actually do in the classroom , '' Dr. Rizzo said , asserting that new citywide and state exams given last year more accurately measure students ' skills than previous exams .	is	Rizzo	Dr.	1	1			
 11939	In exchange , Vieques residents are to decide in a referendum in November whether they want the Navy to leave by May 2003 or stay indefinitely .	are to decide whether they want the Navy stay indefinitely In	Vieques residents	exchange	1	1			
 35784	Hoping to betray no hint of smugness , the President spent part of Thursday evening in the White House residence working on his five-sentence statement , barely longer than a sound bite .	be Hoping to betray QUANT_O_1 hint of	the President	smugness	1	1			
30615663	Methods : The current study is a secondary analysis of the 2014 - 2015 Tanzania Service Provision Assessment Survey data.	is	The current study	a secondary analysis of the 2014 - 2015 Tanzania Service Provision Assessment Survey data	1	1			
19726557	Continued improvements in technology and studies to assess outcomes will help to better define MRI 's role in breast cancer.	will help to better define	Continued improvements in technology	MRI 's role in breast cancer	1	1			
25187508	In this review , management strategies for patients with T2DM post-ACS , both in the acute - care setting and in the long - term , are discussed.	are discussed	management strategies for patients with T2 DM post-ACS , in the long - term	In this review	1	1			
 16681	This decision is a license to kill the landless , '' said Jose Batista Goncalves Afonso , local representative of the Pastoral Land Commission , a Roman Catholic group that monitors rural property conflicts . ''	is	This decision	a license	1	1			
 19749	In 1985 , a couple of years out of college , he joined Haagen-Dazs , the ice-cream brand owned by Pillsbury , which is now a unit of Diageo P.L.C. .	is a unit of	Pillsbury	Diageo P.L.C.	1	1			
  8326	Jesse Jackson and one of his campaign fund-raisers misstated the history of Mr. Jackson's requests for permission to visit South Africa.	misstated	one of his campaign fund-raisers	the history of Mr. Jackson 's requests to visit South Africa	1	1			
  8467	New York bonds , which have been hammered in recent weeks on the pending supply and reports that the city 's economy is growing weaker , rose 1\/2 point yesterday .	are of	bonds	New York	1	1			
 22674	At the local office of Hello Work , the government 's unemployment agency , Koji Inagaki , a 25-year-old unemployed security guard , gave a free trade analysis that could just as easily have come from economists in the high-rise office towers in Tokyo . ''	is	the government 's unemployment agency	Koji Inagaki	1	1			
 12851	Ocean routing is one of four concepts the agency is considering for its Metropolitan Airspace Redesign Project , the most complex reconfiguration ever undertaken by the agency .	is the most complex reconfiguration ever undertaken by	its Metropolitan Airspace Redesign Project	the agency	1	1			
28260181	In this review , we summarize the latest scientific information on breast cancer arising in young women highlighting the heterogeneity and the complex nature of this type of cancer.	highlighting	young women	the complex nature of this type of cancer	1	1			
  1565	Melissa T. Skolfield , a spokeswoman for the Department of Health and Human Services , said , '' The Healthy Start program was just getting up and running in 1994 , so the data are not very useful . ''	is a spokeswoman for	Melissa T. Skolfield	the Department of Human Services	1	1			
 27877	Being out front , at this stage , means that success is already discounted and any failure or even confusion is a sign of doom .	is a sign of	QUANT_S_1 failure	doom	1	1			
  8713	Martinez has never had the brooding electric energy of Randy Johnson or the introverted brilliance of Ken Griffey Jr. or the cunning brilliance of Alex Rodriguez that lit up the mists of Seattle .	has had the brooding electric energy of	Martinez	Randy Johnson	1	1			
 20355	Reality now is very strange , '' said Mufeed Jazaery , who was Iraq 's culture minister in the recently departed interim government . ''	is very	Reality	strange	1	1			
29284222	Another important aspect is the number of women undergoing diagnostic tests , which still remains at an unsatisfactory level.	remains	the number of women	at an unsatisfactory level	still	1	1		
 17197	Italy presents a similar picture .	presents	Italy	a similar picture	1	1			
 21323	Mr. Chapman , was speaking to a crowd of 3,000 that packed Pilgrim Cathedral in the Bushwick section for an emotional , daylong prayer vigil intended to draw attention to problems plaguing the black community .	draw	an emotional daylong prayer vigil	attention	1	1			
 12902	When the Scythian monk Dionysius Exiguus -LRB- roughly , Denny the Runt -RRB- invented the A.D. system in 525 A.D. , he began with 1 as the first year of Jesus 's life .	invented the A.D. system in	the Scythian monk Dionysius Exiguus	525 A.D.	1	1			
17901161	Individual n - 3 fatty acid intakes were generally associated with a higher risk of wheeze in the past year , but otherwise there was little or no association between fatty acid intake and wheeze , doctor diagnosed asthma or other respiratory symptoms.	diagnosed	doctor	asthma or other respiratory symptoms	1	1			
30741763	While interventions for type 2 diabetes include modifying diet and exercise , pharmacologic therapy is a mainstay in diabetes treatment.	include	interventions for type 2 diabetes	modifying diet	1	1			
22168424	Applying these methods to human patients and corresponding murine models should allow us to decipher just how the microbiota impacts type - 1 diabetes , i.e. which particular microbes are responsible and the cellular and molecular processes that are involved.	impacts	the microbiota	type - 1 diabetes	1	1			
 25102	Mr. Baker hears her out , pokes around a bit , asks a few questions and proposes some explanations .	hears her out,  pokes around a bit , asks a few questions and	Mr. Baker	proposes some explanations	1	1			
20215458	All paths were significant at P < 0.01.	were	All paths	significant	at P < 0.01	1	1		
  2082	Later events include a Momix dance company performance in Torrington on Oct. 6 , Claire Bloom reading from `` Anna Karenina '' on Oct. 28 in Litchfield and recitals by the Kandinsky Trio and former New York Philharmonic principal violist Paul Neubauer .	reading from	Claire Bloom	Anna Karenina	1	1			
 37206	A review on June 29, about two books on German musicians and music in the Nazi period, referred incorrectly to Fred K. Prieberg's 1982 German book on those subjects.	referred	A review on June 29	incorrectly to Fred K. Prieberg 's 1982 German book	1	1			
 23103	Trek previously made only traditional road bikes , but `` it did n't take a rocket scientist to change a road bike into a mountain bike , '' says Trek 's president , Dick Burke .	says	Trek 's president , Dick Burke	`` it did n't take a rocket scientist to change a road bike into a mountain bike ''	1	1			
  6721	One of the most delicious choices was another duck , this one dipped in taro flour and deep-fried .	was	QUANT_S_1 of the most delicious choices	another duck	1	1			
 18385	LEAD 	has been known to open	SAM ARNOLD	champagne bottles	1	1			
 17034	Known for his albums of classical piano compositions with a pop music sensibility, Solo Piano I and Solo Piano II, as well as his MC and electro albums, he is also a producer and songwriter.	has	Solo Piano I	a pop music sensibility	1	1			
  5493	Herbie Hancock 's '' Rockit '' played in the background . ''	played in	Herbie Hancock 's Rockit	the background	1	1			
 19312	Another man , misunderstood because of language and cultural differences , may have waited here until some doctor declared him sane or healthy enough to pass through the Golden Door .	be misunderstood because of	Another man	language differences	1	1			
2400226	Neither recurrent respiratory symptoms nor admission to hospital for chest related disorders were associated with the timing of onset or duration of rupture of the membranes.	were associated	Neither recurrent respiratory symptoms nor admission to hospital for chest related disorders	with the timing of onset or duration of rupture of the membranes	1	1			
 38069	Mr. Patrick withdrew his support of Mr. LaGuer when a DNA test linked Mr. LaGuer to the crime .	linked Mr. LaGuer to	a DNA test	the crime	1	1			
32723859	No significant differences in preferences were present between COPD and interstitial lung disease.	were	No significant differences in preferences	present between COPD and interstitial lung disease	1	1			
  1046	Alpiger had a time of 1 minute 44.48 seconds down the course at Are , Sweden , which was shortened to 2,890 meters because of strong winds and poor visibility .	was shortened to QUANT_R_1 meters of because	Sweden	poor visibility	1	1			
  8475	In July , Jeffrey Chodorow and China Grill Management , its owner , were granted a court order barring Mr. DiSpirito from the kitchen , even though his mother , Nicolina , remained and made meatballs .	were granted a court order barring Mr. DiSpirito from the kitchen	Jeffrey Chodorow	made meatballs	1	1			
32421847	We then identified the gaps in the current available protection measures , and performed a set of in vitro , in vivo , and human studies , aimed to validate the provided tailored solutions and to develop a flow chart and a set of guidelines to be used as requested.	aimed	human studies	to validate the provided tailored solutions	1	1			
  8207	Belle bolted for Baltimore , and Ventura veered to New York .	veered to	Ventura	New York	1	1			
26525282	Our objective is to examine the effect of TCE on the quality of life and depression for chronic diseases by performing a meta - analysis of randomized controlled trials ( RCTs ).	is	Our objective	to examine the effect of TCE on the quality of life for chronic diseases by performing a meta - analysis of randomized controlled trials	1	1			
  6648	In the summer , the lodge also houses the Trail Crew , a crew of Dartmouth Outing Club students who help maintain the seventeen Dartmouth Cabins & 50 miles of Appalachian trail between Hanover and the Lodge itself .	also houses	the lodge	the Trail Crew	In the summer	1	1		
 12861	The International Center for Research on Women -LRB- ICRW -RRB- is a non-profit organization headquartered in Washington , D.C. , United States , with a regional office in New Delhi , India .	is in	Washington	United States	1	1			
 20666	"""""""Outpost Harry was a remote Korean War station located on a tiny hilltop in what was commonly referred to as the """"""""Iron Triangle"""""""" on the Korean Peninsula."""""""	was	Outpost Harry	a remote Korean War station	1	1			
 32771	The meeting took place in June, a day after Virtanen’s co-ruling Finns party had elected anti-immigration hardliners as its new leaders.	are	anti-immigration hardliners	Finns party 's new leaders	1	1			
30135724	Although there is accumulating evidence that these pathways are involved in the link between type 2 diabetes and depression , direct evidence of their temporal associations is lacking because of a paucity of longitudinal studies that focus on the pathobiology of both type 2 diabetes and depression.	is lacking	direct evidence of their temporal associations	because of a paucity of longitudinal studies	1	1			
  1579	The Bloomberg administration 's plans for the West Side dovetail with the effort to bring the Olympic Games to New York in 2012 , and with plans to build a stadium with a retractable roof for the Jets on a platform over the railyards , between 30th and 34th Streets and 10th and 12th Avenues .	be bring the Olympic Games to New York in	the effort	2012	1	1			
  9104	Staff were only informed of the decision to cease broadcasting 24 hours earlier at 5pm on the evening of 23 December .	were only informed of	Staff	the decision to cease broadcasting	on the evening of 23 December	1	1		
19331240	The prevalence increased with age.	increased	The prevalence	with age	1	1			
 35851	There was a memorial to the Poles killed in 1970 and a plaque inlaid with gold carrying a picture of the Rev. Jerzy Popieluszko , the Solidarity priest murdered in 1984 .	be murdered in	the Solidarity priest	1984	1	1			
 17022	Since the attacks , just $ 1.2 billion has been raised , Mr. Blau said .	has been raised	just $ QUANT_S_1	the attacks	1	1			
 33380	The New York Times records with deep sorrow the passing of Leonard Driscoll , associated with The Times from 1960 until retiring in 1978 .	be associated with The Times from	Leonard Driscoll	1960	1	1			
 26288	For his part , Mr. Bigari says he is inspired by people like Joseph Johnson , who had to drop out of college after a family emergency .	had to drop out of	Joseph Johnson	college	1	1			
 35778	In the first effort in Congress to estimate the fiscal cost of an Iraqi war , Democrats on the House Budget Committee released a report on Monday putting the likely price tag at between $ 30 billion and $ 60 billion , less than that of the Gulf War in 1991 .	be putting at	the likely price tag	between $ 30 billion and $ 60 billion	1	1			
 16961	Those elements , with a difference , were present on Wednesday night at the New York State Theater when Miss Kistler again danced the rarely performed duet , this time with a new Danish cavalier 	were present at	Those elements with a difference	the New York State Theater	1	1			
 11435	Mr. Marshall 's music gave the ear a lot to work with while retaining a luminous clarity , starting with a canon that carried the hymn '' Abide With Me '' into different registers and different tonalities , continuing with an industrious machine-age second movement , and going on to juxtapose a Shostakovich quote with the hymn '' Jesus Loves Me '' in what one might term a counterpoint of credos .	carried	a canon	the hymn	1	1			
 35181	At the urging of the federal Labor Minister , Claudette Bradshaw , Air Canada and the union representing its 2,200 pilots have agreed to nonbinding mediation that could lead to a new contract .	be representing	the union	its QUANT_O_1 pilots	1	1			
  1970	Since the increase , market liquidity has dried up , contributing to the stock market 's fall , Mr. Orime said .	is	Orime	male	1	1			
25108403	Lung cancer is the most common and lethal malignancy in the world.	is	Lung cancer	the most lethal malignancy in the world	1	1			
 37312	Veneer tape , designed to cover the edges of paneling such as plywood , is usually easy to find .	is	Veneer tape designed to cover the edges of paneling such as plywood	easy to find	1	1			
31247468	Recent studies have shown that in addition to obesity , genetics , and islet dysfunction , the disturbance of intestinal flora may partly give rise to diabetes.	may give	the disturbance of intestinal flora	rise	to diabetes	1	1		
18418443	Theoretically , the disease syndrome containing type 2 diabetes mellitus may involve approximately 30 % of the population.	may involve	the disease syndrome containing type 2 diabetes mellitus	approximately 30 %	1	1			
 19166	With about 10,000 workers and an anticipated cost of 7.61 billion pounds -LRB- $ 14.78 billion -RRB- , the tunnel is Europe 's biggest construction project and the largest privately financed engineering project in history .	is the privately financed engineering project in history With an anticipated cost of	the tunnel	QUANT_O_1 pounds	1	1			
 12187	Mr. Jiang , who is also expected to step down this winter , has made sound relations with Washington a cornerstone of his policy .	has made sound relations with	Mr. Jiang	Washington	1	1			
 30522	SLINKS AND ARROWS - OUTRAGEOUS FORTUNE , directed by Arthur Hiller ; written by Leslie Dixon ; director of photography , David M. Walsh ; edited by Tom Rolf ; music by Alan Silvestri ; produced by Ted Field and Robert W. Cort ; released by Touchstone Pictures .	is director of	David M. Walsh	photography	1	1			
  3649	The scandal has now forced resignations at Japan 's fourth-largest bank and three of Japan 's Big Four brokerages .	has forced	The scandal	resignations at three of Japan 's Big Four brokerages	1	1			
28385455	"""""""""""""""Moreover , the patient - reported outcomes indicate that although the patterns of treatment - related side effects differ markedly according to the modality , neither surgery nor radiotherapy appears to be """""""""""""""" kinder """""""""""""""" overall."""""""""""""""	to be overall	neither surgery nor radiotherapy	kinder	1	1			
    75	Hervillier , the parent company of Anny Blatt , had always sold just luxurious mohair , silk and angora yarns and instructions to knitters through yarn and knitting stores .	had sold always	Hervillier	silk	1	1			
19425874	Within this definition , clinicians may see a diverse array of presentations , suggesting different proportions of these two pathogenic factors and a complex etiology.	suggesting	a diverse array of presentations	different proportions of these two pathogenic factors	1	1			
  2053	Otherwise sobersided scientists have begun to think about the possibility of floating trains , floating furniture , floating toys , floating people - things that used to be in the realm of science fiction .	have begun to think about the possibility of	Otherwise sobersided scientists	floating trains floating people	1	1			
 30072	The club does not keep cards on hand , either , which is why Mr. Spiegel once spent a night running to five drugstores in search of the jumbo-size Bicycle cards the Game requires . ''	requires	the Game	the jumbo-size Bicycle cards	1	1			
33256300	The exploration and application of chemotherapy , radiotherapy , targeted therapy and immunotherapy of neoadjuvant treatment in LAGC have made continuous progress in recent years.	have made	The exploration , targeted therapy of neoadjuvant treatment in LAGC	continuous progress	in recent years	1	1		
26771087	Negative diabetes - related emotions ( NDRE ) are common , and are significantly correlated with poor / deteriorating A1c.	are significantly correlated	Negative diabetes	with poor / deteriorating A1c	1	1			
 23455	When he failed to have the lawyers dismissed by a judge , he said , he decided to attack them .	dismissed by	the lawyers	a judge	1	1			
  6159	Its wine , once tannic and impenetrable , has changed 	is	Its wine	impenetrable	1	1			
 15755	Fungi that thrive in wet and humid weather also attack other crops and raise costs for fungicides .	thrive in	Fungi	wet weather	1	1			
 24970	The 4-year-old son of Danzig followed in the path of his stablemate Lure , who energized his career last summer when he switched from dirt to turf and won five of his next six races .	energized his career won QUANT_O_1 of	his stablemate Lure	his next QUANT_O_2 races	1	1			
  6400	Roe , a 6-4 guard from Manlius , N.Y. , is a 56 percent 3-point shooter and for the moment at least has solved Syracuse 's problem at the No. 2 guard position .	is	Roe	a QUANT_O_1 3-point shooter	1	1			
 12584	On Monday , Mr. Marin and his rebel group were scheduled to begin formal peace talks with Government negotiators in an effort to end a conflict that has lasted more than 35 years .	begin	Mr. Marin	formal peace talks with Government negotiators in an effort to end a conflict	1	1			
 11646	The publisher is McGill-Queen's University Press.	is	The publisher	McGill-Queen 's University Press	1	1			
  8004	In the post - `` Gregg '' era Texas has executed over four times more inmates than Virginia and nearly 37 times more inmates than California .	were executed in	inmates	California	In the post - `` Gregg '' era	1	1		
  5997	Most of their attention probably went toward the offensive and defensive lines .	went toward	Most of their attention	the offensive lines	1	1			
 10480	Mr. Sordi 's comic characters swagger briefly before falling on their faces , look in the mirror with deep satisfaction , lie without compunction , devote furious energy to petty schemes , and flee at the first sign of danger .	devote furious energy to petty	Mr. Sordi 's comic characters swagger briefly before falling on their faces	schemes	1	1			
 28551	S. Chapell , 1019 Lexington Avenue -LRB- 73rd Street -RRB- , carries handmade linen ones -LRB- $ 70 -RRB- with hand embroidery , cutwork along the bodice , bib and knee-length hem , and ties that cross in back .	is	S. Chapell	1019 Lexington Avenue	1	1			
28509852	These challenges prompted scientists to deliver antimicrobial agents through the pulmonary system by using inhaled , aerosolized or nebulized antibiotics.	prompted	These challenges	scientists	to deliver antimicrobial agents through the pulmonary system by using	1	1		
25355019	Purpose / objectives : To compare and contrast the molecular and environmental factors contributing to basal - like breast cancer and highlight the clinical implications for women with this phenotype.	contributing	the environmental factors	to basal - like breast cancer	1	1			
24659868	The rate of early gastric cancer diagnosis has increased in Japan and Korea , where H. pylori infection and gastric cancer are highly prevalent.	has increased	The rate of early gastric cancer diagnosis	in Korea	1	1			
 36184	Congress holds hearings to consider anti-road-rage legislation .	holds hearings to consider	Congress	anti-road-rage legislation	1	1			
12116172	The critical period of immune activation is probably short and the process leading to diabetes probably has a long prodrome but of variable duration that determines the age at presentation with clinical disease.	leading	the process	to diabetes	1	1			
 36973	Japanese automakers have taken some of the biggest strides with their new car models : Honda Motor Co. 's new Accord , likely to be a best-seller , is bigger , better and cheaper .	have taken	Japanese automakers	some of the biggest strides	1	1			
 31042	He felt that people who have died are still present in his own life 	are present in	people	his own life	1	1			
 21838	By rigging the global trade game against farmers in developing nations , Europe , the United States and Japan are essentially kicking aside the development ladder for some of the world 's most desperate people .	are kicking the development ladder	Japan	the global trade game against farmers in Europe essentially	1	1			
  3595	AdSense has gained a huge following over the last two years among Web publishers , who particularly like that Google sells and places the ads on their behalf .	has gained	AdSense	a huge	1	1			
 10099	The hard truth that Frodo learns at the end of the story is that he can not return to this simpler existence after the trials he has endured .	learns The hard truth that at the end of	Frodo	the story	1	1			
  1213	Economic Data Point to Recovery Americans bought newly built homes and expensive manufactured goods at a brisk pace in July and a report on August consumer confidence was surprisingly strong .	was	Economic Data Point to Recovery Americans	strong	1	1			
 31660	Insuring Community Credit Mr. Kennedy said the measure was intended to insure a flow of credit `` to the elderly , to the poor , in rural areas and to minorities . ''	insure	the measure	a flow of credit to the elderly	1	1			
 12554	With the Jets' training camp opening next Monday, Hadley Engelhard, the agent for the team's first-round draft pick, Dewayne Robertson, will arrive in New York today and expects to meet with the Jets tomorrow in an effort to start contract negotiations.	is	the team 's first-round draft pick	Dewayne Robertson	1	1			
 13402	Jan Leemans , research director , said this gene was successfully introduced in oil - producing rapeseed plants , a major crop in Europe and Canada , using as a carrier a `` promoter gene '' developed by Robert Goldberg at the University of California in Los Angeles .	is	oil - producing rapeseed plants	a major crop in Europe and Canada	1	1			
 33417	In addition to Mr. Komanoff , the panelists were Cindy Arlinsky , T.A. 's director of bicycle programs ; Mark Roland , the editor of In Traffic , a magazine devoted to city cycling ; Tercio Bretas , a bicycle messenger for Breakaway Courier Systems , and Jeffrey Vogel , a member and former officer of the New York Cycle Club , a recreational organization .	is	Jeffrey Vogel	former officer	1	1			
 28854	And while that is undoubtedly true -- Kuusisto , who has been nearly blind since birth , surely would know -- it is bad news for his memoir , which , up until he joins forces with a guide dog , has been full of analogies , poetic allusions , crystalline images .	is	his memoir	crystalline images	1	1			
 21368	Judith O'Savio , the president of the school music association and a 29-year veteran of Westchester school music programs , said that most years , about 140 students are selected to be in the all-county orchestra , and about the same number of students are chosen to play in the band .	is the president of a 29-year veteran of	Judith O'Savio	Westchester school music programs	1	1			
 13950	And the fact that it 's not part of a movement , or does n't appear to be part of a movement , does n't matter very much .	does matter	the fact does n't appear to be part of a movement	QUANT_O_1	1	1			
  1416	Indeed , Windows itself is a shell that hides DOS behind a graphical facade .	hides	a shell	DOS	1	1			
Richard Aguilar 	However , men expend less effort coping , are less likely to utilize healthcare services , and are less informed about treatment options.	expend	men	less effort coping	1	1			
 17090	CourtLink , which has 160 employees , developed a filing system that enables judges , lawyers and court clerks to process pleadings , motions and other documents electronically over a secure connection .	enables court clerks to process other documents electronically over	a filing system	a secure connection	1	1			
 27533	Are the awards just an excuse to haul the stars out in finery given to them by designers ?	given by	finery	designers	1	1			
 15346	As a producer of horror and action films , Corman had all too often seen directors bring in pictures that were n't much better than cartoons - because the people in them were n't much more than cartoon characters .	were better than	pictures	cartoons	1	1			
 33245	FAMILY-FRIENDLY TOUCH -- The resort prints a special childrens ' trail map to help tots find places like the humpback forest , a glade filled with moguls .	prints	The resort	a special childrens ' trail map	1	1			
3682138	This clinical experience demonstrates that it is feasible to save over 70 % of infants with the severest forms of CRF and prolonged ventilator dependency.	demonstrates	This clinical experience	that it is prolonged ventilator dependency	1	1			
30219316	Background : India has 18 % of the global population and an increasing burden of chronic respiratory diseases.	has	India	18 %	1	1			
 20685	LEAD 	is	The Calgary Flames	the team with the best record in the National Hockey League	1	1			
32046720	Elderly people especially suffered from CRDs , except for asthma.	suffered	Elderly people	from CRDs	except for asthma	1	1		
11140908	New epidemiologic evidence indicates that fiber 's modulation of insulin secretion and resistance deserves additional attention.	deserves	fiber 's modulation of insulin resistance	additional attention	1	1			
32342453	T1DM Patients and specialist physician need to fully understand the effects of exercise on metabolism and implement individualized exercise programs.	need to implement	T1 DM Patients	individualized exercise programs	1	1			
 38515	Rents went through the roof .	went through	Rents	the roof	1	1			
 10292	A New York lawyer who was her friend advised her to hire a Washington lawyer , and she turned to Reid H. Weingarten , a former Justice Department attorney .	advised her to hire	A New York lawyer	a Washington lawyer	1	1			
  8852	-- and some of Juan Sanchez 's montaged images deal with the struggle for Puerto Rican independence .	deal with the struggle for	QUANT_S_1 of Juan Sanchez 's montaged images	Puerto Rican independence	1	1			
21091713	The world is facing an unprecedented increase in type 2 diabetes.	is facing	The world	an unprecedented increase in type	1	1			
 31146	Mr. Smith , the Building Commissioner , said that his department responded at all hours to reports of building emergencies , but not to complaints about social clubs .	responded at	his department	QUANT_O_1 hours	1	1			
 30924	They believe in God as a single entity , not as the Trinity accepted by the vast majority of Christians .	is not accepted by	God as a single entity	the vast majority of Christians	1	1			
12211961	The prevalence of type 2 diabetes mellitus is increasing in children and is reaching epidemic proportions in some western countries.	is reaching	The prevalence	epidemic proportions in some western countries	1	1			
 36821	The envelope was full of money .	was	The envelope	full	1	1			
 20891	William Hale , who had worked as a securities trader at Princeton/Newport , testified at the second day in the trial of Lisa Jones , a Drexel assistant trader charged with perjury .	testified at the second day in the trial of	William Hale	Lisa Jones	1	1			
 20196	The division will also be compelled to recruit more minority and female cadets , Mr. Farmer said .	be compelled also to recruit	The division	female cadets	1	1			
 11962	I hope Mike has n't had an accident , ' as the minutes before the news of Mike 's death crystallized into a scene out of time , and the glass globe of memory held two women and a child sitting at a kitchen table .	crystallized into a scene	the news of Mike 's death	the minutes	1	1			
10855253	Ultimately , the preferred disease control strategy is the prevention of lung cancer through the elimination of tobacco use altogether , but for the foreseeable future a legacy of decades of tobacco use in a significant proportion of the US population means we are still challenged to develop public health strategies to reduce deaths and suffering from those destined to develop lung cancer.	means	a legacy of decades of tobacco use in a significant proportion of the US population	we are still suffering from those	for the foreseeable future	1	1		
 29084	Just as there are pianists , violinists , singers and other performers who are steady performers on the competition circuit , so there is an international cadre of judges who also follow the circuit .	follow	judges	the circuit	1	1			
17180706	Type 1 diabetes ( T1D ) is a common chronic disease of childhood.	is	Type 1 diabetes	a common chronic disease of childhood	1	1			
25547086	Atrophic gastritis ( AG ) and intestinal metaplasia ( IM ) are the most significant risk factors for gastric cancer.	are	Atrophic gastritis	the most significant risk factors for gastric cancer	1	1			
